data\ca\154927\1417779\463211420.html,Coast Chilliwack Hotel by APA,"""Came to town for a 8-9 year old hockey tourney and the coast was the recommended hotel all teams stay at. Knowing this the hotel and staff were not that accommodating and friendly to the kids. Hotel was full and they knew it but was always out of stuff. ",4,positive
data\ca\154927\1417779\464130227.html,Coast Chilliwack Hotel by APA,"""Love staying at this hotel. Always friendly & clean. I cannot earn points though booking through a 3rd party? Did collect \""nights stayed\"" though. The price per night was fantastic!! well within my budget!\n\n",5,positive
data\ca\154927\1417779\464515811.html,Coast Chilliwack Hotel by APA,"""They room overlooking the lake was beautiful to see  every morning. The room was clean, quiet, staff friendly and accommodating. We were greeted every time we entered the lobby of the hotel by reception.",4,positive
data\ca\154927\1417779\465163063.html,Coast Chilliwack Hotel by APA,"""I just stayed with a friend at the Coast while playing in a Chilliwack Curling Club mixed bonspiel. We were pleasantly surprised by the quality of the hotel and the excellent service. For instance we asked for a late checkout due to our draw on Sunday am and they were graciously able to accommodate.",4,positive
data\ca\154927\1417779\466095379.html,Coast Chilliwack Hotel by APA,"""Room was clean.  I liked the fact that they grouped all our players on one floor, much more fun for the kids!! \nWe had dinner at the onsite restaurant... my son's order was not taken by accident.  I talked to a waitress and she said he would have to wait, in a rude way.... the head waitress heard this, stepped in and took my sons order and she was exceptional.  If not for her, our eating experience would have been a disaster!\nWe did ask if there was a room where the kids could play and they would not provide anything, even though there were rooms available.\nThe pool area was a lot of fun for the kids.",3,negative
data\ca\154927\1417779\469622976.html,Coast Chilliwack Hotel by APA,"""Stay was good. Staff is  very friendly and helpful.Great view of the lake and duck pond. For the price we paid for the room breakfast should be included.We we're heading to Osoyoos for 2 days stayed at the Coast there as well and breakfast was included with that one.",4,positive
data\ca\154927\1417779\469750983.html,Coast Chilliwack Hotel by APA,"""An excellent option for a stay in Chilliwack. Very friendly staff, quick hassle free checkin.  Clean, modern rooms, very comfortable beds; bathrooms are clean, excellent supply of quality toiletries.The Complementary sit down non continental breakfast was a pleasant surprise.  Very reasonable prices, The Coast will be my hotel of choice when I stay in Chilliwack again.  The hotel is centrally located in Chilliwack.",4,positive
data\ca\154927\1417779\470636307.html,Coast Chilliwack Hotel by APA,"""Excellent as always. This last trip was our fourth time staying at the Coast hotel and visiting Chilliwack. We enjoy Chilliwack, and staying at the Coast Hotel has a lot to do with that Very friendly employees as well as nice clean facility",5,positive
data\ca\154927\1417779\472486224.html,Coast Chilliwack Hotel by APA,"""Our room was exceptionally clean and well stocked with toiletries etc.  The staff was able to give us early check in which was very helpful as we were attending a family function later on that day.  The restaurant has excellent food and good service.  Would highly recommend this hotel.  We will definitely stay there again.  ",5,positive
data\ca\154927\1417779\472667489.html,Coast Chilliwack Hotel by APA,"""Was traveling with my parents & needed a clean & convenient location. The Coast Chilliwack was excellent! Matt & Nicole at the Front Desk were super-helpful getting us checked-in a little early and for a fast & friendly check-out! Rooms are large & clean. Will definitely be staying there again!",5,positive
data\ca\154927\1417779\474827816.html,Coast Chilliwack Hotel by APA,"""Excellent service...very comfortable and clean...good food...good prices...good ambience... beautiful pond...highly recommended.  It was a perfect way to relax and feel like a little getaway.  I woul definitely go back.",5,positive
data\ca\154927\1417779\475338503.html,Coast Chilliwack Hotel by APA,"""My husband and I stayed here last weekend when we came to Chilliwack for the City and Colour concert. The location is conveniently downtown and our room was clean and a good size with a great view of the ducks in the pond below. We ate at the restaurant for both dinner and breakfast and our meals were all excellent, we had great service, a window seat to watch the ducks and loved that they served Starbucks coffee. We will definitely stay here again the next time we are in Chilliwack.",5,positive
data\ca\154927\1417779\475348317.html,Coast Chilliwack Hotel by APA,"""We wanted a relaxing weekend getaway and found this hotel.  Place was great, room was really comfortable and pretty much had everything you needed. This was right next to a grocery store and coffee shop so it was really convenient to do simple shopping and grab a coffee or such ",5,positive
data\ca\154927\1417779\475567002.html,Coast Chilliwack Hotel by APA,"""We visit Chilliwack regularly; 100-year-old mothers deserve and for that matter demand frequent visits.  We normally stay at the Coast Hotel that in our estimation is the best in town.  During this last visit the room, the service and the restaurant were all up to the usual high standard but we did have one serious complaint\u2014none of the elevators were working at times and were doing a pretty iffy job the rest of the time.  When we last visited in December the elevators were also providing erratic service and the same problem had occurred previously. Management should be able to do better than that.  After all elevators are an essential element of any stay especially if you are on one of the higher floors.  Management please take note.  At the same time one more suggestion: please do not fly somewhat tattered Canadian flags; it doesn\u2019t do much to enhance your image.",4,positive
data\ca\154927\1417779\476555431.html,Coast Chilliwack Hotel by APA,"""the staff are very friendly there was a dog show in Chilliwack so there were a large number of dogs & owners at the hotel it was a very pleasant stay as we never heard a dog all weekend. I would highly recommend this hotel for couples families or pet owners to stay at.. ",5,positive
data\ca\154927\1417779\478534857.html,Coast Chilliwack Hotel by APA,"""The room was very clean and bright. Would definitely recommend softer pillows and glass coffee mugs instead of paper ones. \nThe staff are very friendly.\nE had dinner and breakfast in the hotel and both meals were good and the staff very friendly.",5,positive
data\ca\154927\1417779\478550633.html,Coast Chilliwack Hotel by APA,"""As a vacation destination this hotel excels. As a meeting\u002Fconference location it sucks.  The chairs were hard, uncomfortable, and flimsy.  60 miles from the largest city in BC and they couldn't get their elevator fixed so when a session ended you had 100 people fighting for one elevator.",4,positive
data\ca\154927\1417779\478680033.html,Coast Chilliwack Hotel by APA,"""I live on Vancouver Island and I had a Family Wedding to attend in Chilliwack BC! My Family members visiting from other places all booked rooms at the Coast Chilliwack Hotel! My room was clean and quiet. My stay was very pleasant! A little Home away from Home! Nice Hotel and very nice Staff!",5,positive
data\ca\154927\1417779\478709197.html,Coast Chilliwack Hotel by APA,"""Having spent most of my life in hotels working I must say this one was one of the best. I went to a convention there and the hotel was so great. Every single staff member from the restaurant to the reception were always friendly and happy in their work. The restaurant staff were outstanding! Highly recommend this to anybody. The food in the restaurant was also great and great value.",5,positive
data\ca\154927\1417779\478878976.html,Coast Chilliwack Hotel by APA,"""This hotel has very friendly staff, the rooms are clean and bed comfortable.  When I asked for ideas of shopping, etc in Chilliwack the front desk was very helpful and professional.  The restaurant was busy with large parties but the staff very friendly and efficient....food was excellent. ",5,positive
data\ca\154927\1417779\480383006.html,Coast Chilliwack Hotel by APA,"""My husband and I stayed for 4 nights at this hotel and were very pleased with the amenities and the room we stayed in.  We felt well looked after.  The view from our room of the mountains was lovely.  We enjoyed the breakfast meals in the restaurant.  Matthew at the front desk took care of our requests.  We would recommend staying here!",4,positive
data\ca\154927\1417779\480958879.html,Coast Chilliwack Hotel by APA,"""Horrible town crappy neighborhood and crack addicts in the adjacent park no change rooms if you want to use the pool the only option you have is using the dirty washrooms. No breakfast included and staff is unhelpful",2,negative
data\ca\154927\1417779\481085940.html,Coast Chilliwack Hotel by APA,"""The Coast Hotel in Chilliwack is a unique property. Overlooking a man made pond it is a refreshing view of turtles, ducks and birds of all kinds. The amenities are great with a terrific dining room, full menu, roomy lounge area and terrific patios. The rooms are comfortable. A large pool offers refreshment next to the gym. A great spot for business or leisure travel to Chilliwack. In the heart of the City.",4,positive
data\ca\154927\1417779\483044513.html,Coast Chilliwack Hotel by APA,"""Positives include friendly efficient front desk staff, comfortable clean room with nice view of the pond and park, microwave provided as requested.  We used the restaurant for appetizers, tea and coffee.  The staff were very friendly and the service was great.  My tea was good and apparently the coffee was excellent.  We had yam fries, a generous serving cooked perfectly with nice side sauces.  We also had calamari which was delicious but a small serving for the price \n\nOn the negative was a room assignment by the elevator on a floor full of kids from a sports team and partying parents was not very good when travelling with an infant who needed daytime naps and early bedtime.  The room is only stocked with one regular coffee and one decaf.  I had to go to the front desk to request a second regular coffee.  The lobby has complimentary tea and there is a Starbucks across the street.",5,positive
data\ca\154927\1417779\483174877.html,Coast Chilliwack Hotel by APA,"""This hotel is very nice inside with clean rooms, friendly staff etc. We highly recommend that you consider this place on your travels through Chilliwack, BC. The price is reasonable, and the pond in the front is a nice touch. The room we stayed in had a nice view of the city and the mountains in the background. ",5,positive
data\ca\154927\1417779\487401999.html,Coast Chilliwack Hotel by APA,"""Hotel is good , liked our King suite. \nGood views from 9th floor.\nBathroom was great\nCity needs to clean up vagrants.\nThis is a premier hotel , but in a bad spot. Wouldn't recommend walking around any where ",3,negative
data\ca\154927\1417779\487552488.html,Coast Chilliwack Hotel by APA,"""We held our 4 day convention here.  It was great. Rooms were very nice.  The group meals( banquets) were great.  They provided a free breakfast of bacon, eggs, hash browns and toast daily for those who booked rooms. Coffee and juice was also provided for no extra charge.",5,positive
data\ca\154927\1417779\487567837.html,Coast Chilliwack Hotel by APA,"""This was one of the worse hotel visits ever. Coquihalla was closed so decided to stay with our 7 month old called ahead of time to make sure there was a play pen... got there and front desk girl acted like it was a huge inconvenience for them to get us one. Meanwhile my baby is hot and hungry we just wanted to get the room, and she tell me they don't take debit... uhm I've worked at many hotels and they take debit (my dad works at the coast hotel in kamloops) horrible will never go back and will never recommend",1,negative
data\ca\154927\1417779\487764848.html,Coast Chilliwack Hotel by APA,"""Lots of room to park larger vehicles.  \nParking lot well illuminated at night to discourage vandals.\nCheck in was smooth and uncomplicated.\nEverything was as expected, ideal location to access area attractions.  \nClose to fuel, meals and highway. \nOn checkout bill was accurate with no drama.",4,positive
data\ca\154927\1417779\487925289.html,Coast Chilliwack Hotel by APA,"""First experience with Coast Hotel was a great experience.\nClean, friendly, great food and convenient to the wedding venue we attended.\nWe will consider another stay at one of the Coast Hotels if there is one at one of our traveling destinations.",5,positive
data\ca\154927\1417779\489018288.html,Coast Chilliwack Hotel by APA,"""Quality hotel with great staff!  We enjoyed our stay and would recommend to anyone.  Very nice indoor pool area and the restaurant had quality food as well.  Top floor rooms have great views of the mountains and city.",4,positive
data\ca\154927\1417779\489131399.html,Coast Chilliwack Hotel by APA,"""This hotel was an excellent choice.  Loved our room looked out over the municipal man made lake behind hotel.  Rooms large, clean & comfortable.  Desk staff & housekeeping friendly & helpful. Guess my only criticism would be that I notice any Coast hotel that we've stayed in only have big hard pillows & we always have to ask for softer ones.  As there are 4 pillows on a king bed, would be nice to have 2 of the harder and 2 of the softer pillows.  Other than that, great stay.",5,positive
data\ca\154927\1417779\489358952.html,Coast Chilliwack Hotel by APA,"""i like the location and the updated room,love the park in the backyard,great staff and very clean,beautiful spot and and weather was great i did like how close it was to what i need ed to get done,slept like a baby ",5,positive
data\ca\154927\1417779\489468083.html,Coast Chilliwack Hotel by APA,"""Coast Chilliwack Hotel was a very attractive, clean facility with several amenities including swimming pool, fitness center and restaurant.  The room was very comfortable.  I found all the staff pleasant and helpful.",4,positive
data\ca\154927\1417779\489638616.html,Coast Chilliwack Hotel by APA,"""The Coast Chilliwack Hotel offers great service and accommodation with lots of free parking.  It is located in downtown Chilliwack and a block from \""Main Street\"".  Our Conference was at the hotel, the Chilliwack Museum and the Royal Hotel which were all a short walk from each other.  The beautiful mini-lake at the back of the hotel with the lily pads, geese, turtles, etc.  is most relaxing and you could watch forever.  Great hotel for a great stay.. ",4,positive
data\ca\154927\1417779\491785729.html,Coast Chilliwack Hotel by APA,"""Had our annual reunion here this year.  The hotel and staff were very good to us.  We expected a few guests, asked for extra glssses and with no delay they arrived.  We moved registration from downstairs to our room. Signs went up and front desk were made aware so they could direct those checking in to our room.  They brought us again extra glasses, a table, table cloth and lots of water.  Our dinner Sat. night was very good as was our closing luncheon.  It was great that they had setup breakfast both Sat and Sun in a separate room for our group.  Enjoyed our room and 9th floor view very much.  Found the pool and hot tub very nice.  The proximity of some things was great particularly the cenotaph for Sunday morning.  Enjoyed our stay and would certainly go back.",4,positive
data\ca\154927\1417779\492161676.html,Coast Chilliwack Hotel by APA,"""I will never stay again never ever cuz of the room service ., and I will also tell all of my friend never go to the hotel name coast chilliwack hotel any way I will not step in to this hotel anymore and never see them anymore ",1,negative
data\ca\154927\1417779\492318469.html,Coast Chilliwack Hotel by APA,"""Stayed for a few nights.  Found the room spacious and clean.  Great TV signal and comfortable bed too.  The pond view was nice and the hotel quite even with a family next door.\n\nThe restaurant breakfast service was fast and the food tasty.\n\nI really enjoyed the convenient location too.",5,positive
data\ca\154927\1417779\492906592.html,Coast Chilliwack Hotel by APA,"""so-so breakfast, greasy bacon, scrambled eggs, soggy hash browns, some fresh fruit, whole apples and oranges.\nSketchy area after dark, restaurant and bar menus need upgrading and separating.\nRoom was spotless and being on the back side overlooking the pond had the views and missed the noise from the front side",4,positive
data\ca\154927\1417779\493152454.html,Coast Chilliwack Hotel by APA,"""The hotel had everything one needed. Comfortable. Quiet good beds. Lovely view. It is modern and clean at a very good price. The exercise room had all the facilities. The jacuzi was modern and perfect. ",5,positive
data\ca\154927\1417779\49386320.html,Coast Chilliwack Hotel by APA,"""I stayed in the Coast Chilliwack Hotel for a friend's party in November. I was a little worried at first because of the reviews that I saw on the internet about this hotel.  When I checked in, I was PLEASANTLY surprised.  It was like new!  I walked into a very clean hotel, with courtious staff.  I got to my room and found it to be welcoming and comfortable.  All the little additions that made my stay very nice.\n\nWhat I had found out is that the hotel recently had a major facelift.  Millions of dollars worth.  It's pretty obvious that this was now a completely different hotel.  I do understand that, before the renovations, it was a less than desireable place to stay.  But, wow, what a nice place now!\n\nOh, and yes, the conference facilities and food were both very good.  Presentation of all the meals was very appetizing  The staff was stellar!  Pleasant at all times.  If I were living in Chilliwack and were to hold an event, this would be the place that I would hold it.\n\nSo, ignore the old ratings about this hotel everyone. I think that you will all be very happy about staying at this hotel.",4,positive
data\ca\154927\1417779\496169631.html,Coast Chilliwack Hotel by APA,"""Hotel was clean and comfortable. Bathroom could have been a little cleaner. Lots of hot water and the coffee machine was great. I would use this hotel again and probably will when we go back to Chilliwack later this year,",4,positive
data\ca\154927\1417779\496326265.html,Coast Chilliwack Hotel by APA,"""This hotel has it all! The staff were amazingly and helpful and truly customer satisfaction was their core value! The food in the restaurant was exceptional and the waiter Grant had to be the best waiter I've ever been served by. Great menu suggestions, prompt to the needs of the client despite being very busy. A true professional!\nWe loved being right across the street from Save on Foods, a liquor store, a Starbucks and a nail salon. Just walk across the street, no need to move the car for all these amenities. The cost was affordable but the value was great!\nLooking for a place to stay in Chilliwack - this is the place!",4,positive
data\ca\154927\1417779\496642890.html,Coast Chilliwack Hotel by APA,"""I stayed at the Coast hotel three nights for a family visit and was quite impressed with the property. I had a room on the 8th floor overlooking the lily pond and it was nice to wake up to that each morning. My room was well appointed and clean with everything working as it should. All staff I encountered were extremely friendly and seemed to be enjoying their day. \n\nI ate breakfast twice here and both times the service was good as was the food. The second time I ate outside overlooking the pond and that was very pleasant. \n\nI am not sure if it was a slow weekend but I found the room rates about $40 less that what I would have expected to pay which was very nice. \n\nI do have one complaint and that has brought my rating down from the five I would have given. The WIFI is a PITA to say the least. Every time I would open the internet on any of the three devices I had connected I would have to enter the passcode. Because I am one of those types who can\u2019t leave work behind I am constantly checking my email on my phone, laptop or iPad and I bet over my stay I entered the passcode 50 times, that gets annoying. I can tell by the \u201Cunique\u201D passcode that it only gets changed let\u2019s say four times a year. Maybe they should change it more often but then let people stay connected.\n\nOther than the WIFI it\u2019s a great place and I would stay again even with that first world issue.\n\nThrough my work and vacation travel I stay at a lot of different hotel types so I rate hotels within their niche I don\u2019t rate a Holiday Inn Express against a JW Marriott.",4,positive
data\ca\154927\1417779\497710686.html,Coast Chilliwack Hotel by APA,"""Great place to stay, warm, welcoming, room were comfortable. The only thing was there were 4 in room so there should have been towels, facecloths, cups, glasses etc. available for all in room. We stay 2 nights & had to call both days to receive enough supplies for all, other than that great place to stay, just need to have housekeeper double check under beds, items were left from past guests. Sorry was going to make this short but would not submit until i left a certain amount of words. So now I will try to submit again, hope it works.",5,positive
data\ca\154927\1417779\498084317.html,Coast Chilliwack Hotel by APA,"""The front desk was very helpful is securing our budget rental truck packed with our furnishings.  Our room was clean and the beds were firm and comfortable.  Curb appeal was pleasing, the property appeared to be well maintained.",4,positive
data\ca\154927\1417779\499701279.html,Coast Chilliwack Hotel by APA,"""I would not recommend this hotel.  I would've given this place a lower rating had it not had an indoor pool and hot tub, comfy beds, and also because of the lady that check us out-she was very kind and apologetic about what had happened, even though it wasn't her fault.  \nWhen we went to make coffee, the inside of our coffee machine was gross and moldy (pic).  We called front desk and asked for a replacement.  They promptly sent us a replacement.  We tried to make coffee again and after twenty minutes of brewing, we realized that it was broken.  We called again and asked for another replacement.  They promptly sent us another one-this time a new one.  Finally, one of us enjoyed a cup of coffee lol.  Then we realized that they only provided two packets of single cup coffees in our room.  We had paid $51 usd ($67 cdn) extra to add two guests to our room... so you would think they would have provided coffee for four people, but no.  At this point, we didn't want to call front desk and ask for more coffee because we didn't want to bother them anymore.\nBut unfortunately we had to call them again because it what then that we realized that our pool noodles tied in a big bad, a bottle of wine and four bottles of water were missing.  We figured that housekeeping had taken them because we hadn't left anything else in the room and that they had assumed that we had checked out.  We called front desk about it and they asked which brand of wine it was (I didn't know because it was a gift and just told them it was red wine with a red colored twist cap-although i did know that the bottled water was save on food brand bottled water) and they said they would look into it and call us back.  They did call back and told us that they reviewed the security footage and housekeeping wasn't holding anything that looked like a pool noodle and that there was nothing they could do.  I told them that it wouldn't look like pool noodles on screen because they were stuffed into a maroon colored bag.  So the lady told me to speak to the manager in the morning. \nLosing two noodles, a bottle of wine, and bottled water is not a big deal but it just made us feel uneasy during the rest of our stay.  We also felt like we were treated like we were making stuff up when the lady at front desk said there was nothing that resembled a pool noodle in the security footage.  \nSo, already we were not feeling that great about our stay and i drop my phone behind the nightstand.  I had to push the nightstand forward by and couple inches to reach in and the only thing i picked up was a piece of garbage from a prior guest (a disposable lid from a fruit cup) to which I threw in the garbage can.  I pulled the nightstand out a couple more inches to find my phone (yay), more garbage from prior guests (a twisty tie, piece of plastic bag, and ear plug packaging, and whole lot of dust.  I picked up my phone, cleaned it up and left the garbage as it was.\nIt wasn't all bad.  We did enjoy a number of things about this place.  The beds are very comfortable.  The linens were very clean and comfy as well.  The rooms were quiet so we all got a good night's rest.  We took advantage of the pool and hot tub (which are on level 2).  There is good free wifi (the password is: canada).  There is plenty of shampoo, conditioner, body wash, and lotion to go around because they are provided in larger sized pump bottles.\nAt check out the next morning, the front desk person said that they had located the pool noodles, bag and bottle of wine.  But the bottles of water were missing.  They replaced the bottles of water.  Like I said, the lady that checked us out was very kind and apologized about the situation which i appreciated.  \nThings I would CHANGE about this place:  (A) They need to make sure that housekeeping no longer just assumes that guests have checked out and clears items at their own discretion.  (B) If a room has four guests booked in it, please provide four coffees, four coffee cups, four water cups, etc.",3,negative
data\ca\154927\1417779\499916192.html,Coast Chilliwack Hotel by APA,"""Room 912 was great. Views of the city, fountains, park and mountains. Large bedroom bathroom and living room. No real kitchen but a save-on-foods is right across the street. Overall a great place to stay",4,positive
data\ca\154927\1417779\499958360.html,Coast Chilliwack Hotel by APA,"""We had the two double beds room and it was clean and perfect. They are environmentally friendly by providing big bottles for shampoo\u002Fbody wash in the bathrooms instead of a bunch of small one time use plastic containers. Pool nice downstairs but sauna has to be turned on and takes a while to heat up (unless someone else already used it before you).\nOverall excellent! ",5,positive
data\ca\154927\1417779\500714474.html,Coast Chilliwack Hotel by APA,"""Perfect location for playing in the baseball tournament. 5 mins. from Townsend Park. Our rate included a hot buffet breakfast every morning before we played. The food was delicious! Our room was comfortable and had all the amenities. Check in and out was smooth. The staff including the maids were very friendly and professional. We went to Preston's in the hotel for our windup dinner. Tasha and her team including Melody took care of all our needs. We had 35 for dinner. They created a menu for us and the food was very tasty. The service was exceptional. I would recommend this restaurant and hotel to anyone and especially to ball teams. They definitely took great care of us.\nThank you!",5,positive
data\ca\154927\1417779\500858968.html,Coast Chilliwack Hotel by APA,"""Wonderful stay at a very comfortable hotel with wonderful amenities. We stayed far too short but would recommend this hotel to everyone. Staff was very cooperative and helpful. The restaurant was clean, server pleasant and friendly and the food was excellent and delicious. ",5,positive
data\ca\154927\1417779\503399724.html,Coast Chilliwack Hotel by APA,"""Located an easy drive from the highway but not right in the heart of town is this hotel. Our room 909 was on the top floor. It was a slightly unusual check in as the woman asked if we wanted house keeping performed during our stay. \nThe room was a standard hotel room. It had plenty of space, practical furnishings and a big king bed but was otherwise very bland. The furniture was basic blonde wood. There was a big bar fridge in the middle of the room and a big chunky air conditioning unit in the wall. The bedding had some marks but was comfortable. This was a four star hotel and the only one in the area but the quality was lacking. The room did not have a view of the pond, rather over the city and to the mountains. The bathroom was quite small but functional. The bath was rather small and cramped and not comfortable at all. \nSleep quality was poor. We spent various parts of the night awake due to the noisy location. We turned our air conditioner off because it was so loud, but this meant the room got warm and stuffy. Plus we could hear the neighbours' air conditioner and even him sneezing. Outside was traffic noise and ambulance sirens. The poor soundproofing did not make for a great sleep. However the bed was comfy and the pillows ok. \nBreakfast was a mixed affair. It was available from an early 6.30am but the offering varied. The hotel used the dreaded voucher system which we have found greatly limits what might be offered for breakfast. On the first morning there was a large crowd and we could order one item off the menu. By way of drinks coffee was included but OJ was extra. On the second morning when there was no crowd there was what was referred to as a Canadian breakfast which was a small \""buffet\"" of eggs, streaky bacon and diced potatoes and toast. It was the smallest buffet we had ever seen.\nUpon checkout and when asked how our stay had been we commented on the noise disturbance and how that impacted our comfort. The receptionist seemed surprised by this and was apologetic and to her credit she deducted the food portion of our first nights' dinner bill in consideration for this, which saved us sixty dollars. It was an unexpected and considerate gesture. \nOverall whilst not particularly expensive this hotel barely gives you what you pay for.",2,negative
data\ca\154927\1417779\503662948.html,Coast Chilliwack Hotel by APA,"""Had a great time in Chiliwack. The Coast Hotel is the best Hotel there. It is modern, the staff was extremely helpful. There are restaurants, super markets and a BC Liquor store. within walking distance. The fishing guides pick you up right there. Restaurant  was good.",4,positive
data\ca\154927\1417779\503898984.html,Coast Chilliwack Hotel by APA,"""Wonderfully set on the edge of downtown, with mountain views and a scenic pond. The rooms are nice and clean, the staff are all friendly and engaging. Preston's Restaurant has great food and a fantastic patio, highly recommended. Thank you for having us and our function. Oh, and they are Motorcycle friendly. Great stay !",5,positive
data\ca\154927\1417779\504294599.html,Coast Chilliwack Hotel by APA,"""We stayed one night. Our room was large and bright, with a view out over the pond and park. The pillows were too high but otherwise the bed was comfortable. \nWe did not eat here but did enjoy the lounge with two other couples, and had good service. We would come back. One point: if you want points on any of your travel partners, you need to book directly with the hotel",4,positive
data\ca\154927\1417779\504320895.html,Coast Chilliwack Hotel by APA,"""I was very impressed with a clean, quiet room that gave me the choice of no housekeeping.\nI was very pleased to get 2, $5 discounts on the restaurant while I stayed and chose to have no housekeeping during my stay.\n\n",5,positive
data\ca\154927\1417779\505541337.html,Coast Chilliwack Hotel by APA,"""very nice chain\nwill stay here again\nI liked it better than most others\nI don't like having to do this part where I need to put so many letters in.to make up 200\nalhfgoeqiuhrtlakhdsvblhjfhfhrgfeoergfuhuivgf",5,positive
data\ca\154927\1417779\506182431.html,Coast Chilliwack Hotel by APA,"""I was treated to a clean, quiet room available on late notice.  I booked this hotel about 6 mins before I arrived and they had the reservation and were all set for me.  Excellent Service and the room was perfect for a quick overnight sleep.  I didn't' get to try any of the amenities as I was leaving early in the next morning.",5,positive
data\ca\154927\1417779\507596591.html,Coast Chilliwack Hotel by APA,"""We stayed here just one night in mid July, on our way back from a three week vacation motorcycle trip out of province.    We would definitely come back.    Everything from the helpful, pleasant check in clerk at reception.....to the nicely appointed rooms and the great restaurant overlooking the park and man-made lake, was perfect.     It was such a pleasure getting a front desk clerk who was so helpful to suggest a safe visable spot to park our motorcycle!   It's little things like that making a good first impression.   The room price was reasonable, and the food and service in restaurant was excellent too.  Thanks Coast Chilliwack......good job!   We'll be back.",5,positive
data\ca\154927\1417779\507604861.html,Coast Chilliwack Hotel by APA,"""Very clean, friendly and knowledgeable. Beds very comfy and pool area very nice. The room we had overlooked the pond and was a beautiful view. It was very quiet and had a great sleep. While we did not use the restaurant, it looked very nice. There were families enjoying it.",5,positive
data\ca\154927\1417779\508583424.html,Coast Chilliwack Hotel by APA,"""We were in Chilliwack for a wedding, and although we booked separately from the group, we were still located right next door to family.  The room was spacious, clean and had everything you need in a hotel room.  I love the huge windows that allowed us to see the mountains and downtown Chilliwack.  \n\nThe staff was friendly and helpful, the restaurant was good, and we really liked the hot tub.  I also liked that they had tea and ice water right next to the elevator at all times.  The location was convenient if you plan on spending time in Chilliwack, right downtown.  \n\nWe went on a long road trip right after this, and decided that of all the hotels we stayed in, this was definitely the best value for the dollar.  Definitely recommend.",5,positive
data\ca\154927\1417779\510314287.html,Coast Chilliwack Hotel by APA,"""We had another great stay at Chilliwack Coast Hotel. We stayed last year for the August long weekend and decided to come back and stay again, this time for 3 nights. The location is perfect for River Rafting, Cultus Lake and Cultus Lake Waterpark. The hotel is right next to Starbucks for a coffee in the morning, and a short walk to Shandhar Hut for the most amazing Indian Food (we visited twice in 3 nights). We had a king room on the 8th floor overlooking the park and pond below. The only negative in regards to the hotel is the area is a little questionable. Lots of homeless and drug use in the surrounding area, especially in the park which we viewed from our room. When we checked in we were told to leave nothing visible in our car as theft was prevalent in the area. This wouldn't stop me from coming back again as I think it is fairly common in Chilliwack and no one bothered us, therefore we had no issues.",4,positive
data\ca\154927\1417779\510573080.html,Coast Chilliwack Hotel by APA,"""I always stay in the Coast plaza on my way home from Vancouver to visit family. It's a great hotle, great beds and always clean. It always a bit stressful leaving my car packed with stuff due to the amount of theft in downtown Chilliwack, but it's not possible for me to bring everything up. I wish they had a security gaurd that walked the hotle parking lot. Only becoase the hotle is downtown and it's Always a gamble if your windown is going to get smashed.  But I love the hotle! Best one in Chilliwack!  ",5,positive
data\ca\154927\1417779\511089642.html,Coast Chilliwack Hotel by APA,"""Stayed at Coast Chilliwack hotel after attending a wedding, and was pleasantly surprised at the quality of the rooms.  The bedding was clean and white (always appreciated) and the air conditioning worked well (if a bit noisy).  I took a star off the room rating because the non-slip bathtub mat for the noticeably slippery tub was missing, but an otherwise excellent overnight stay at the hotel.  The restaurant also had a lovely view of the park and the food was tasty and prepared quickly. A great option for a stay in Chilliwack. ",5,positive
data\ca\154927\1417779\511365319.html,Coast Chilliwack Hotel by APA,"""I have stayed at this hotel numerous times, and always find it to be above average if not very good!  The in-house restaurant is very good, too!  I do not take advantage of the other amenities, but suspect they re decent as well.",4,positive
data\ca\154927\1417779\511604204.html,Coast Chilliwack Hotel by APA,"""We enjoyed our honeymoon stay booked thru Chromer Fishing at the Coast Inn very clean and very pleasant. The staff was very helpful when looking for things to do in the area.  Lots of cute shops in the area and food venues.",5,positive
data\ca\154927\1417779\513284402.html,Coast Chilliwack Hotel by APA,"""This time we stayed 4 nights!  They had great rates because we were attending a wedding.  Room was sparkling and daily service was lovely.  We always choose the Chilliwack Coast Hotel because of the location downtown and close to our families. I love the pool and hot tub because it is so clean and well maintained. ",5,positive
data\ca\154927\1417779\514345676.html,Coast Chilliwack Hotel by APA,"""Overall a very nice, clean quiet and friendly hotel.  It was a great price for what you get. Definately recommend when in Chilliwack.  The restaurant looks over a small lake and fountain which is really a great spot.  ",5,positive
data\ca\154927\1417779\514351672.html,Coast Chilliwack Hotel by APA,"""Front staff very helpful and friendly. Room was very comfortable, nice shower. Good tv but could use more channels. Quiet on the 2 no floor. Good coffee and snacks in the morning included. Lots of parking and entertainment close at hand.",5,positive
data\ca\154927\1417779\514578477.html,Coast Chilliwack Hotel by APA,"""Room was clean and in excellent condition. Great location. I would recommend this hotel to my friends\nThe service at the restaurant was a little slow but food was great. Great value for this Hotel.\nFriendly service at the front desk as well as the restaurant.",5,positive
data\ca\154927\1417779\515221561.html,Coast Chilliwack Hotel by APA,"""Was heading to the island but wanted a stop point and picked chilliwack. Looked on trip advisor and the coast chilliwack had great ratings, I can see why. Everything about staying her was perfect. After an 13hr drive check in was smooth and very helpful. Decided to have something to eat and drink after checking in and that also was perfect, meaning the staff again and the food. The room was immaculate and king size bed. I give it 5 out of 5 cause I'm little picky on hotels and this met it all!!!",5,positive
